,phenomenon_time,id_sensor_low_cost_status,battery_voltage,humidity,temperature,no_we,no_aux,no2_we,no2_aux,ox_we,ox_aux,co_we,co_aux,co_concentration_we,no_concentration_we,no2_concentration_we,ox_concentration_we,co_concentration_aux,no_concentration_aux,no2_concentration_aux,ox_concentration_aux,pm10,pm25,co_conc,no_conc,no2_conc,ox_conc,id_aq_legal_station
16,2019-08-01 11:34:01,35,6.048,46.0553588867188,33.3147424316406,399.078369140625,15.289306640625,224.395751953125,-0.18310546875,228.057861328125,11.810302734375,477.72216796875,117.00439453125,301.156376008064,173.118500841465,9.20233701508621,89.9840397621269,266.935693884409,40.2403820173542,-14.3934401939655,58.285841301306,,,,,,,9625
17,2019-08-01 11:35:56,35,6.051,47.375244140625,33.4809814453125,402.374267578125,18.218994140625,225.40283203125,0.54931640625,228.973388671875,12.26806640625,480.1025390625,115.997314453125,307.094506048387,181.26054243608,15.8421201508621,96.8163333722015,264.423408098118,47.4777523236784,-9.56450700431034,61.7019881063433,,,,,,,9625
18,2019-08-01 11:37:59,35,6.048,47.3638000488281,33.6472204589844,401.641845703125,18.49365234375,225.128173828125,0.457763671875,227.783203125,11.16943359375,481.75048828125,117.828369140625,311.205519153226,179.451199859499,14.0312702047414,87.9343516791045,268.991200436828,48.1562557898962,-10.1681236530172,53.5032357742537,,,,,,,9625
19,2019-08-01 11:39:56,35,6.048,46.7305603027344,33.7973718261719,407.135009765625,19.95849609375,225.311279296875,0.54931640625,227.23388671875,8.23974609375,485.2294921875,120.391845703125,319.884324596774,193.021269183856,15.2385035021552,83.8349755130597,275.386109711021,51.7749409430583,-9.56450700431034,31.6398962220149,,,,,,,9625
20,2019-08-01 11:41:58,35,6.048,44.7431030273438,33.9421606445312,404.388427734375,17.9443359375,225.860595703125,1.556396484375,228.973388671875,11.810302734375,481.201171875,115.264892578125,309.835181451613,186.236234521677,18.8602033943966,96.8163333722015,262.596291162634,46.7992488574605,-2.92472386853448,58.285841301306,,,,,,,9625
21,2019-08-01 11:43:57,35,6.051,44.7698059082031,34.06013671875,403.656005859375,17.02880859375,225.311279296875,0.640869140625,229.43115234375,12.725830078125,477.630615234375,111.51123046875,300.927986391129,184.426891945096,15.2385035021552,100.232480177239,253.23231686828,44.5375706367342,-8.96089035560345,65.1181349113806,,,,,,,9625
22,2019-08-01 11:45:55,35,6.048,46.4482727050781,34.2049255371094,406.585693359375,17.852783203125,226.593017578125,1.556396484375,228.790283203125,13.00048828125,480.46875,114.07470703125,308.008064516129,191.66426225142,23.6891365840517,95.4498746501866,259.627226142473,46.5730810353878,-2.92472386853448,67.167822994403,,,,,,,9625
23,2019-08-01 11:49:58,35,6.048,46.8221130371094,34.4837780761719,410.247802734375,19.4091796875,225.860595703125,1.190185546875,228.057861328125,11.71875,485.595703125,117.462158203125,320.797883064516,200.710975134326,18.8602033943966,89.9840397621269,268.077641969086,50.4179340106225,-5.33919046336207,57.6026119402985,,,,,,,9625
24,2019-08-01 11:51:54,35,6.048,42.8395690917969,34.6285668945313,413.726806640625,23.345947265625,219.7265625,-5.31005859375,225.5859375,9.246826171875,482.11669921875,121.03271484375,312.119077620968,209.305352373085,-21.5821120689655,71.5368470149254,276.98483702957,60.1431503597456,-48.1959725215517,39.155419193097,,,,,,,9625
25,2019-08-01 11:53:57,35,6.048,42.6602783203125,34.7626306152344,410.430908203125,17.120361328125,224.578857421875,-0.3662109375,230.255126953125,14.739990234375,477.447509765625,113.1591796875,300.471207157258,201.163310778471,10.4095703125,106.381544426306,257.343329973118,44.7637384588068,-15.6006734913793,80.1491808535448,,,,,,,9625
26,2019-08-01 11:55:54,35,6.048,41.027587890625,34.91814453125,415.10009765625,22.52197265625,217.987060546875,-6.40869140625,226.86767578125,11.53564453125,488.616943359375,121.2158203125,328.334740423387,212.697869704175,-33.0508283943966,81.1020580690299,277.441616263441,58.1076399610919,-55.4393723060345,56.2361532182836,,,,,,,9625
27,2019-08-01 11:57:57,35,6.048,41.1992492675781,35.0200329589844,411.43798828125,14.6484375,223.846435546875,-0.457763671875,230.89599609375,15.380859375,481.658935546875,114.715576171875,310.97712953629,203.65115682127,5.58063712284483,111.164149953358,261.225953461021,38.6572072628459,-16.2042901400862,84.931786380597,,,,,,,9625
28,2019-08-01 11:59:55,35,6.048,42.3245849609375,35.1809094238281,416.290283203125,17.852783203125,222.015380859375,-2.471923828125,229.339599609375,14.373779296875,485.04638671875,113.70849609375,319.427545362903,215.638051391119,-6.4916958512931,99.5492508162313,258.713667674731,46.5730810353878,-29.4838564116379,77.4162634095149,,,,,,,9625
29,2019-08-01 12:46:00,35,6.048,38.1169738769531,37.8031958007812,445.953369140625,21.240234375,220.367431640625,-3.2958984375,221.37451171875,7.6904296875,486.6943359375,114.898681640625,323.538558467742,288.916425742651,-17.3567955280172,40.1082964085821,261.682732694892,54.9412904520751,-34.91640625,27.5405200559701,,,,,,,9625
30,2019-08-01 12:47:57,35,6.051,36.816162109375,37.921171875,446.4111328125,18.585205078125,221.923828125,-0.91552734375,229.06494140625,17.120361328125,483.3984375,114.898681640625,315.316532258064,290.047264853014,-7.0953125,97.4995627332089,261.682732694892,48.3824236119689,-19.2223733836207,97.9131442397388,,,,,,,9625
31,2019-08-01 12:49:55,35,6.048,38.7311401367188,38.049873046875,447.8759765625,20.32470703125,223.846435546875,0.823974609375,229.705810546875,17.9443359375,481.201171875,109.771728515625,309.835181451613,293.665950006176,5.58063712284483,102.282168260261,248.892914146505,52.6796122313488,-7.75365705818965,104.062208488806,,,,,,,9625
